Organization : org4
Data frequency : 15 minutes
<year><month><day><hour><minute>, <energy declaration in MWh <energy production in MWh>
202201140330, 172, 168
202201140345, 185, 175
202201140400, 177, 162
202201140415, 197, 169
202201140430, 193, 167
202201140445, 191, 165
202201140500, 177, 150
202201140515, 196, 152
202201140530, 172, 158
202201140545, 185, 155
202201140600, 186, 171
202201140615, 200, 168
202201140630, 189, 169
202201140645, 196, 178
202201140700, 173, 162
202201140715, 183, 173
202201140730, 190, 155
202201140745, 192, 162
202201140800, 175, 172
202201140815, 198, 159
202201140830, 193, 167
202201140845, 187, 162
202201140900, 188, 174
202201140915, 171, 151
202201140930, 200, 172
202201140945, 176, 168
202201141000, 172, 162
202201141015, 171, 176
202201141030, 199, 167
202201141045, 178, 151
202201141100, 174, 175
202201141115, 178, 172
202201141130, 177, 177
202201141145, 185, 154
202201141200, 175, 173
202201141215, 193, 164
202201141230, 174, 168
202201141245, 199, 153
202201141300, 181, 157
202201141315, 180, 176
202201141330, 198, 175
202201141345, 194, 156
202201141400, 178, 155
202201141415, 185, 176
202201141430, 194, 174
202201141445, 199, 160
202201141500, 193, 151
202201141515, 190, 159
202201141530, 192, 175
202201141545, 185, 170
202201141600, 184, 157
202201141615, 193, 171
202201141630, 196, 162
202201141645, 171, 168
202201141700, 199, 166
202201141715, 194, 177
202201141730, 190, 158
202201141745, 179, 153
202201141800, 194, 156
202201141815, 175, 172
202201141830, 197, 160
202201141845, 186, 175
202201141900, 189, 167
202201141915, 194, 151
202201141930, 191, 159
202201141945, 182, 163
202201142000, 181, 153
202201142015, 186, 178
202201142030, 172, 165
202201142045, 174, 154
202201142100, 195, 156
202201142115, 181, 170
202201142130, 175, 161
202201142145, 177, 163
202201142200, 198, 177
202201142215, 195, 179
202201142230, 190, 152
202201142245, 190, 151
202201142300, 183, 159
202201142315, 176, 167
202201142330, 176, 177
202201142345, 198, 163
202201150000, 173, 154
202201150015, 192, 166
202201150030, 180, 177
202201150045, 182, 156
202201150100, 173, 175
202201150115, 184, 178
202201150130, 183, 161
202201150145, 187, 177
202201150200, 188, 161
202201150215, 179, 165
202201150230, 190, 178
202201150245, 193, 150
202201150300, 190, 171
202201150315, 184, 158
202201150330, 189, 173
202201150345, 196, 156
202201150400, 193, 175
202201150415, 171, 167
202201150430, 193, 164
202201150445, 187, 167
202201150500, 183, 164
202201150515, 188, 177
202201150530, 197, 172
202201150545, 195, 172
202201150600, 186, 156
202201150615, 194, 157
202201150630, 178, 152
202201150645, 173, 167
202201150700, 176, 165
202201150715, 193, 175
202201150730, 199, 163
202201150745, 174, 157
202201150800, 188, 173
202201150815, 185, 156
202201150830, 194, 179
202201150845, 178, 156
202201150900, 171, 152
202201150915, 192, 164
202201150930, 175, 161
202201150945, 199, 159
202201151000, 172, 176
202201151015, 190, 162
202201151030, 175, 168
202201151045, 200, 166
202201151100, 188, 151
202201151115, 173, 179
202201151130, 200, 159
202201151145, 190, 174
202201151200, 198, 161
202201151215, 193, 153
202201151230, 179, 151
202201151245, 180, 171
202201151300, 186, 155
202201151315, 180, 151
202201151330, 179, 152
202201151345, 190, 167
202201151400, 183, 156
202201151415, 189, 166
202201151430, 184, 168
202201151445, 176, 174
202201151500, 175, 158
202201151515, 174, 177
202201151530, 176, 178
202201151545, 174, 156
202201151600, 181, 177
202201151615, 172, 165
202201151630, 174, 167
202201151645, 172, 164
202201151700, 198, 175
202201151715, 171, 156
202201151730, 175, 170
202201151745, 185, 178
202201151800, 196, 152
202201151815, 177, 157
202201151830, 186, 156
202201151845, 197, 155
202201151900, 176, 163
202201151915, 186, 165
202201151930, 197, 172
202201151945, 181, 160
202201152000, 182, 167
202201152015, 188, 166
202201152030, 191, 160
202201152045, 181, 168
202201152100, 185, 166
202201152115, 190, 169
202201152130, 199, 178
202201152145, 185, 174
202201152200, 181, 171
202201152215, 177, 156
202201152230, 189, 164
202201152245, 176, 169
202201152300, 176, 160
202201152315, 199, 151
202201152330, 176, 157
202201152345, 175, 157
202201160000, 174, 163
202201160015, 178, 161
202201160030, 193, 175
202201160045, 174, 165
202201160100, 187, 166
202201160115, 194, 158
202201160130, 189, 166
202201160145, 190, 150
202201160200, 187, 177
202201160215, 171, 160
202201160230, 189, 158
202201160245, 172, 156
202201160300, 176, 172
202201160315, 180, 159
202201160330, 181, 170
202201160345, 197, 150
202201160400, 181, 174
202201160415, 174, 162
202201160430, 176, 177
202201160445, 192, 156
202201160500, 191, 174
202201160515, 191, 159
202201160530, 172, 155
202201160545, 182, 166
202201160600, 174, 153
202201160615, 175, 179
202201160630, 175, 156
202201160645, 196, 160
202201160700, 176, 156
202201160715, 189, 169
202201160730, 193, 159
202201160745, 171, 157
202201160800, 174, 160
202201160815, 176, 176
202201160830, 195, 179
202201160845, 191, 179
202201160900, 177, 178
202201160915, 200, 162
202201160930, 172, 163
202201160945, 190, 162
202201161000, 177, 169
202201161015, 178, 158
202201161030, 189, 174
202201161045, 176, 156
202201161100, 199, 172
202201161115, 192, 157
202201161130, 179, 160
202201161145, 180, 155
202201161200, 192, 179
202201161215, 176, 150
202201161230, 193, 155
202201161245, 171, 168
202201161300, 199, 164
202201161315, 198, 151
202201161330, 173, 179
202201161345, 200, 176
202201161400, 178, 154
202201161415, 200, 160
202201161430, 187, 169
202201161445, 184, 154
202201161500, 172, 160
202201161515, 181, 158
202201161530, 179, 172
202201161545, 198, 171
202201161600, 181, 153
202201161615, 186, 159
202201161630, 196, 175
202201161645, 182, 174
202201161700, 171, 174
202201161715, 178, 165
202201161730, 196, 155
202201161745, 198, 176
202201161800, 195, 172
202201161815, 177, 164
202201161830, 199, 155
202201161845, 191, 176
202201161900, 199, 168
202201161915, 184, 167
202201161930, 182, 157
202201161945, 189, 158
202201162000, 173, 156
202201162015, 174, 170
202201162030, 182, 172
202201162045, 200, 156
202201162100, 173, 150
202201162115, 200, 166
202201162130, 194, 152
202201162145, 184, 176
202201162200, 179, 157
202201162215, 196, 176
202201162230, 199, 164
202201162245, 195, 178
202201162300, 184, 169
202201162315, 195, 179
202201162330, 192, 179
202201162345, 171, 176
202201170000, 198, 154
202201170015, 193, 166
202201170030, 193, 152
202201170045, 191, 156
202201170100, 200, 155
202201170115, 179, 162
202201170130, 180, 166
202201170145, 194, 167
202201170200, 181, 176
202201170215, 193, 157
202201170230, 185, 169
202201170245, 185, 150
202201170300, 197, 171
202201170315, 181, 158
202201170330, 198, 166
202201170345, 190, 173
202201170400, 186, 155
202201170415, 199, 163
202201170430, 199, 179
202201170445, 174, 173
202201170500, 197, 157
202201170515, 182, 152
202201170530, 197, 174
202201170545, 195, 168
202201170600, 171, 177
202201170615, 182, 153
202201170630, 179, 156
202201170645, 184, 172
202201170700, 178, 159
202201170715, 191, 178
202201170730, 173, 175
202201170745, 190, 170
202201170800, 181, 153
202201170815, 175, 179
202201170830, 176, 155
202201170845, 197, 162
202201170900, 179, 170
202201170915, 187, 179
202201170930, 198, 173
202201170945, 181, 156
202201171000, 197, 155
202201171015, 175, 174
202201171030, 190, 159
202201171045, 192, 157
202201171100, 179, 159
202201171115, 173, 171
202201171130, 197, 175
202201171145, 181, 154
202201171200, 183, 161
202201171215, 193, 172
202201171230, 196, 166
202201171245, 185, 161
202201171300, 187, 156
202201171315, 195, 173
202201171330, 172, 157
202201171345, 194, 172
202201171400, 198, 158
202201171415, 194, 164
202201171430, 183, 172
202201171445, 189, 175
202201171500, 179, 159
202201171515, 184, 177
202201171530, 180, 161
202201171545, 173, 154
202201171600, 183, 165
202201171615, 179, 165
202201171630, 199, 164
202201171645, 182, 168
202201171700, 180, 166
202201171715, 199, 151
202201171730, 186, 158
202201171745, 180, 173
202201171800, 178, 173
202201171815, 177, 151
202201171830, 180, 172
202201171845, 190, 176
202201171900, 181, 175
202201171915, 184, 177
202201171930, 180, 174
202201171945, 195, 156
202201172000, 176, 167
202201172015, 182, 162
202201172030, 177, 160
202201172045, 185, 175
202201172100, 174, 176
202201172115, 177, 175
202201172130, 192, 165
202201172145, 173, 168
202201172200, 182, 159
202201172215, 197, 177
202201172230, 196, 171
202201172245, 194, 178
202201172300, 185, 174
202201172315, 181, 160
202201172330, 194, 177
202201172345, 174, 174
202201180000, 185, 168
202201180015, 174, 155
202201180030, 186, 173
202201180045, 199, 167
202201180100, 173, 161
202201180115, 182, 160
202201180130, 190, 165
202201180145, 190, 168
202201180200, 180, 150
202201180215, 186, 151
202201180230, 175, 150
202201180245, 194, 162
202201180300, 197, 171
202201180315, 189, 172
202201180330, 184, 170
202201180345, 185, 154
202201180400, 191, 164
202201180415, 172, 174
202201180430, 186, 174
202201180445, 185, 153
202201180500, 186, 179
202201180515, 187, 171
202201180530, 194, 154
202201180545, 177, 156
202201180600, 200, 163
202201180615, 197, 170
202201180630, 191, 168
202201180645, 184, 178
202201180700, 187, 153
202201180715, 181, 155
202201180730, 183, 171
202201180745, 186, 150
202201180800, 175, 160
202201180815, 177, 157
202201180830, 182, 179
202201180845, 197, 178
202201180900, 185, 151
202201180915, 177, 156
202201180930, 172, 168
202201180945, 194, 170
202201181000, 182, 151
202201181015, 187, 153
202201181030, 174, 155
202201181045, 193, 176
202201181100, 179, 172
202201181115, 175, 160
202201181130, 192, 167
202201181145, 174, 153
202201181200, 192, 152
202201181215, 178, 161
202201181230, 179, 166
202201181245, 182, 163
202201181300, 182, 174
202201181315, 196, 178
202201181330, 185, 176
202201181345, 200, 167
202201181400, 189, 157
202201181415, 176, 166
202201181430, 181, 167
202201181445, 189, 173
202201181500, 184, 159
202201181515, 186, 163
202201181530, 176, 175
202201181545, 177, 175
202201181600, 179, 177
202201181615, 188, 164
202201181630, 180, 163
202201181645, 186, 156
202201181700, 181, 169
202201181715, 171, 176
202201181730, 191, 174
202201181745, 174, 153
202201181800, 172, 170
202201181815, 174, 169
202201181830, 193, 171
202201181845, 179, 153
202201181900, 183, 161
202201181915, 173, 179
202201181930, 192, 160
202201181945, 197, 156
202201182000, 175, 168
202201182015, 197, 177
202201182030, 187, 155
202201182045, 189, 162
202201182100, 185, 164
202201182115, 178, 172
202201182130, 194, 175
202201182145, 180, 157
202201182200, 190, 161
202201182215, 182, 157
202201182230, 179, 174
202201182245, 182, 160
202201182300, 172, 153
202201182315, 191, 152
202201182330, 175, 152
202201182345, 195, 179
202201190000, 172, 178
202201190015, 187, 178
202201190030, 196, 159
202201190045, 186, 163
202201190100, 184, 166
202201190115, 179, 175
202201190130, 183, 161
202201190145, 188, 165
202201190200, 183, 177
202201190215, 180, 179
202201190230, 198, 162
202201190245, 178, 159
202201190300, 174, 153
202201190315, 198, 166
202201190330, 175, 177
202201190345, 197, 150
202201190400, 188, 163
202201190415, 179, 177
202201190430, 176, 177
202201190445, 195, 150
202201190500, 192, 169
202201190515, 184, 176
202201190530, 171, 177
202201190545, 188, 156
202201190600, 190, 178
202201190615, 176, 160
202201190630, 191, 151
202201190645, 197, 153
202201190700, 194, 168
202201190715, 178, 153
202201190730, 187, 163
202201190745, 171, 153
202201190800, 185, 162
202201190815, 171, 176
202201190830, 196, 160
202201190845, 195, 151
202201190900, 176, 156
202201190915, 178, 163
202201190930, 185, 152
202201190945, 174, 175
202201191000, 174, 172
202201191015, 178, 169
202201191030, 182, 150
202201191045, 177, 177
202201191100, 189, 177
202201191115, 187, 171
202201191130, 178, 165
202201191145, 171, 173
202201191200, 176, 160
202201191215, 200, 163
202201191230, 182, 159
202201191245, 174, 165
202201191300, 173, 164
202201191315, 181, 153
202201191330, 190, 162
202201191345, 181, 158
202201191400, 184, 157
202201191415, 175, 179
202201191430, 176, 167
202201191445, 200, 162
202201191500, 200, 153
202201191515, 196, 166
202201191530, 174, 169
202201191545, 184, 166
202201191600, 180, 167
202201191615, 190, 152
202201191630, 189, 176
202201191645, 171, 166
202201191700, 199, 155
202201191715, 177, 167
202201191730, 174, 177
202201191745, 193, 179
202201191800, 191, 158
202201191815, 186, 159
202201191830, 188, 178
202201191845, 171, 167
202201191900, 177, 154
202201191915, 186, 157
202201191930, 187, 174
202201191945, 195, 167
202201192000, 184, 170
202201192015, 178, 179
202201192030, 172, 156
202201192045, 180, 162
202201192100, 189, 161
202201192115, 190, 175
202201192130, 172, 150
202201192145, 182, 152
202201192200, 183, 151
202201192215, 198, 175
202201192230, 185, 174
202201192245, 171, 172
202201192300, 182, 177
202201192315, 198, 157
202201192330, 197, 150
202201192345, 200, 166
202201200000, 195, 167
202201200015, 172, 173
202201200030, 196, 162
202201200045, 193, 178
202201200100, 187, 162
202201200115, 183, 170
202201200130, 183, 171
202201200145, 183, 174
202201200200, 200, 169
202201200215, 171, 150
202201200230, 192, 161
202201200245, 185, 176
202201200300, 192, 154
202201200315, 199, 152
202201200330, 196, 158
202201200345, 188, 172
202201200400, 186, 176
202201200415, 181, 178
202201200430, 174, 171
202201200445, 171, 177
202201200500, 182, 166
202201200515, 188, 164
202201200530, 182, 154
202201200545, 178, 178
202201200600, 183, 177
202201200615, 191, 170
202201200630, 174, 160
202201200645, 199, 156
202201200700, 198, 154
202201200715, 180, 154
202201200730, 180, 151
202201200745, 186, 157
202201200800, 178, 179
202201200815, 189, 157
202201200830, 177, 168
202201200845, 197, 174
202201200900, 175, 172
202201200915, 198, 152
202201200930, 186, 176
202201200945, 186, 150
202201201000, 196, 164
202201201015, 174, 174
202201201030, 191, 161
202201201045, 198, 152
202201201100, 182, 151
202201201115, 191, 166
202201201130, 171, 150
202201201145, 191, 152
202201201200, 184, 163
202201201215, 199, 161
202201201230, 194, 163
202201201245, 173, 158
202201201300, 193, 162
202201201315, 172, 154
202201201330, 179, 176
202201201345, 171, 156
202201201400, 190, 152
202201201415, 190, 169
202201201430, 188, 163
202201201445, 172, 164
202201201500, 199, 168
202201201515, 181, 151
202201201530, 189, 171
202201201545, 188, 157
202201201600, 182, 174
202201201615, 181, 166
202201201630, 184, 165
202201201645, 175, 171
202201201700, 184, 171
202201201715, 198, 161
202201201730, 179, 175
202201201745, 189, 165
202201201800, 197, 156
202201201815, 199, 150
202201201830, 183, 150
202201201845, 175, 153
202201201900, 173, 166
202201201915, 195, 161
202201201930, 172, 164
202201201945, 186, 170
202201202000, 183, 158
202201202015, 181, 160
202201202030, 183, 150
202201202045, 184, 160
202201202100, 200, 164
202201202115, 192, 177
202201202130, 192, 162
202201202145, 177, 172
202201202200, 189, 159
202201202215, 190, 174
202201202230, 178, 166
202201202245, 176, 170
202201202300, 171, 151
202201202315, 180, 163
202201202330, 196, 166
202201202345, 200, 165
202201210000, 180, 168
202201210015, 187, 153
202201210030, 173, 167
202201210045, 196, 158
202201210100, 171, 168
202201210115, 200, 174
202201210130, 187, 166
202201210145, 178, 152
202201210200, 173, 151
202201210215, 191, 171
202201210230, 198, 171
202201210245, 182, 168
202201210300, 180, 158
202201210315, 172, 164
202201210330, 189, 155
202201210345, 179, 160
202201210400, 179, 164
202201210415, 181, 176
202201210430, 200, 161
202201210445, 190, 158
202201210500, 173, 150
202201210515, 184, 169
202201210530, 180, 174
202201210545, 196, 151
202201210600, 178, 159
202201210615, 179, 169
202201210630, 195, 175
202201210645, 195, 175
202201210700, 178, 179
202201210715, 186, 158
202201210730, 186, 150
202201210745, 198, 175
202201210800, 185, 157
202201210815, 183, 152
202201210830, 185, 175
202201210845, 191, 160
202201210900, 175, 150
202201210915, 182, 154
202201210930, 189, 162
202201210945, 195, 154
202201211000, 197, 152
202201211015, 183, 158
202201211030, 197, 154
202201211045, 182, 175
202201211100, 183, 161
202201211115, 175, 161
202201211130, 183, 170
202201211145, 188, 161
202201211200, 177, 160
202201211215, 193, 155
202201211230, 190, 153
202201211245, 171, 162
202201211300, 172, 163
202201211315, 199, 167
202201211330, 176, 163
202201211345, 192, 171
202201211400, 195, 175
202201211415, 188, 153
202201211430, 189, 178
202201211445, 188, 176
202201211500, 183, 159
202201211515, 175, 155
202201211530, 185, 179
202201211545, 194, 165
202201211600, 175, 164
202201211615, 171, 177
202201211630, 197, 179
202201211645, 189, 163
202201211700, 178, 155
202201211715, 190, 163
202201211730, 197, 179
202201211745, 190, 173
202201211800, 191, 179
202201211815, 181, 162
202201211830, 183, 165
202201211845, 173, 174
202201211900, 194, 153
202201211915, 184, 167
202201211930, 180, 165
202201211945, 175, 167
202201212000, 173, 173
202201212015, 188, 174
202201212030, 174, 179
202201212045, 191, 171
202201212100, 190, 160
202201212115, 199, 166
202201212130, 185, 166
202201212145, 184, 154
202201212200, 192, 159
202201212215, 180, 164
202201212230, 188, 160
202201212245, 185, 151
202201212300, 200, 179
202201212315, 190, 159
202201212330, 178, 158
202201212345, 176, 165
202201220000, 194, 174
202201220015, 199, 170
202201220030, 196, 157
202201220045, 176, 152
202201220100, 197, 170
202201220115, 173, 153
202201220130, 181, 178
202201220145, 188, 165
202201220200, 184, 158
202201220215, 198, 150
202201220230, 192, 168
202201220245, 180, 152
202201220300, 183, 156
202201220315, 184, 167
202201220330, 187, 162
202201220345, 191, 152
202201220400, 175, 159
202201220415, 193, 159
202201220430, 199, 150
202201220445, 195, 159
202201220500, 187, 171
202201220515, 172, 151
202201220530, 193, 153
202201220545, 175, 170
202201220600, 185, 178
202201220615, 185, 179
202201220630, 190, 179
202201220645, 191, 170
202201220700, 188, 163
202201220715, 180, 158
202201220730, 180, 163
202201220745, 192, 165
202201220800, 184, 163
202201220815, 172, 155
202201220830, 188, 164
202201220845, 176, 159
202201220900, 198, 175
202201220915, 194, 156
202201220930, 196, 178
202201220945, 184, 162
202201221000, 181, 165
202201221015, 180, 162
202201221030, 200, 169
202201221045, 177, 156
202201221100, 172, 152
202201221115, 193, 172
202201221130, 174, 152
202201221145, 193, 170
202201221200, 184, 153
202201221215, 190, 166
202201221230, 171, 168
202201221245, 182, 176
202201221300, 195, 152
202201221315, 180, 159
202201221330, 178, 178
202201221345, 198, 161
202201221400, 182, 162
202201221415, 195, 150
202201221430, 198, 175
202201221445, 196, 161
202201221500, 183, 176
202201221515, 171, 168
202201221530, 172, 160
202201221545, 172, 150
202201221600, 194, 174
202201221615, 200, 178
202201221630, 185, 169
202201221645, 184, 177
202201221700, 177, 151
202201221715, 172, 165
202201221730, 200, 151
202201221745, 186, 159
202201221800, 193, 177
202201221815, 195, 154
202201221830, 187, 174
202201221845, 177, 178
202201221900, 191, 177
202201221915, 179, 152
202201221930, 192, 179
202201221945, 179, 163
202201222000, 187, 168
202201222015, 186, 179
202201222030, 173, 179
202201222045, 186, 179
202201222100, 178, 174
202201222115, 173, 162
202201222130, 192, 179
202201222145, 192, 159
202201222200, 189, 165
202201222215, 189, 152
202201222230, 197, 173
202201222245, 179, 178
202201222300, 180, 169
202201222315, 184, 158
202201222330, 187, 173
202201222345, 183, 172
202201230000, 198, 170
202201230015, 176, 159
202201230030, 191, 168
202201230045, 186, 168
202201230100, 185, 158
202201230115, 196, 175
202201230130, 191, 153
202201230145, 195, 150
202201230200, 188, 150
202201230215, 200, 155
202201230230, 188, 178
202201230245, 180, 170
202201230300, 186, 164
202201230315, 189, 169
202201230330, 187, 156
202201230345, 181, 162
202201230400, 186, 150
202201230415, 184, 157
202201230430, 178, 165
202201230445, 196, 175
202201230500, 191, 157
202201230515, 199, 177
202201230530, 187, 173
202201230545, 197, 171
202201230600, 196, 169
202201230615, 171, 157
202201230630, 185, 172
202201230645, 171, 173
202201230700, 184, 164
202201230715, 182, 155
202201230730, 195, 150
202201230745, 172, 174
202201230800, 196, 161
202201230815, 199, 154
202201230830, 177, 171
202201230845, 195, 159
202201230900, 179, 166
202201230915, 176, 161
202201230930, 188, 151
202201230945, 172, 156
202201231000, 197, 159
202201231015, 176, 151
202201231030, 188, 176
202201231045, 195, 158
202201231100, 173, 160
202201231115, 175, 170
202201231130, 189, 159
202201231145, 199, 154
202201231200, 176, 174
202201231215, 172, 154
202201231230, 198, 173
202201231245, 192, 174
202201231300, 189, 165
202201231315, 189, 164
202201231330, 198, 175
202201231345, 194, 168
202201231400, 182, 176
202201231415, 176, 163
202201231430, 181, 157
202201231445, 196, 169
202201231500, 187, 160
202201231515, 197, 154
202201231530, 178, 166
202201231545, 174, 152
202201231600, 190, 159
202201231615, 188, 179
202201231630, 197, 174
202201231645, 175, 159
202201231700, 182, 169
202201231715, 180, 169
202201231730, 194, 173
202201231745, 184, 167
202201231800, 195, 163
202201231815, 196, 173
202201231830, 180, 166
202201231845, 196, 165
202201231900, 180, 167
202201231915, 200, 160
202201231930, 177, 164
202201231945, 173, 176
202201232000, 198, 164
202201232015, 184, 152
202201232030, 174, 158
202201232045, 182, 163
202201232100, 199, 173
202201232115, 184, 169
202201232130, 200, 176
202201232145, 193, 176
202201232200, 187, 158
202201232215, 177, 163
202201232230, 187, 171
202201232245, 172, 161
202201232300, 176, 160
202201232315, 174, 152
202201232330, 197, 152
202201232345, 197, 154
202201240000, 184, 159
202201240015, 198, 156
202201240030, 196, 160
202201240045, 182, 171
202201240100, 200, 179
202201240115, 183, 158
202201240130, 173, 152
202201240145, 180, 174
202201240200, 179, 170
202201240215, 197, 150
202201240230, 196, 157
202201240245, 173, 157
202201240300, 182, 160
202201240315, 181, 160
202201240330, 178, 165
202201240345, 186, 173
202201240400, 197, 150
202201240415, 197, 156
202201240430, 192, 170
202201240445, 189, 170
202201240500, 195, 154
202201240515, 176, 150
202201240530, 177, 155
202201240545, 191, 152
202201240600, 196, 163
202201240615, 172, 169
202201240630, 173, 179
202201240645, 174, 173
202201240700, 178, 166
202201240715, 190, 162
202201240730, 186, 161
202201240745, 178, 172
202201240800, 192, 167
202201240815, 179, 177
202201240830, 188, 172
202201240845, 183, 178
202201240900, 191, 176
202201240915, 177, 158
202201240930, 184, 168
202201240945, 190, 168
202201241000, 199, 175
202201241015, 190, 158
202201241030, 175, 157
202201241045, 193, 156
202201241100, 181, 169
202201241115, 197, 152
202201241130, 175, 170
202201241145, 200, 154
202201241200, 191, 179
202201241215, 174, 155
202201241230, 191, 167
202201241245, 191, 155
202201241300, 191, 158
202201241315, 172, 157
202201241330, 173, 150
202201241345, 199, 163
202201241400, 178, 177
202201241415, 171, 151
202201241430, 188, 175
202201241445, 173, 176
202201241500, 177, 158
202201241515, 182, 162
202201241530, 190, 155
202201241545, 175, 157
202201241600, 172, 156
202201241615, 200, 153
202201241630, 177, 155
202201241645, 193, 158
202201241700, 173, 168
202201241715, 200, 172
202201241730, 181, 178
202201241745, 179, 166
202201241800, 179, 172
202201241815, 196, 161
202201241830, 176, 177
202201241845, 192, 159
202201241900, 175, 157
202201241915, 190, 167
202201241930, 172, 178
202201241945, 179, 150
202201242000, 192, 171
202201242015, 181, 158
202201242030, 194, 154
202201242045, 171, 165
202201242100, 188, 153
202201242115, 188, 159
202201242130, 188, 157
202201242145, 199, 172
202201242200, 187, 175
202201242215, 182, 152
202201242230, 173, 178
202201242245, 194, 161
202201242300, 198, 175
202201242315, 174, 177
202201242330, 187, 169
202201242345, 173, 167
202201250000, 174, 165
202201250015, 182, 158
202201250030, 199, 164
202201250045, 197, 167
202201250100, 178, 160
202201250115, 198, 179
202201250130, 179, 150
202201250145, 177, 164
202201250200, 196, 169
202201250215, 176, 162
202201250230, 187, 163
202201250245, 177, 153
202201250300, 174, 161
202201250315, 172, 163
202201250330, 184, 176
202201250345, 191, 178
202201250400, 190, 169
202201250415, 179, 151
202201250430, 188, 173
202201250445, 171, 172
202201250500, 193, 158
202201250515, 187, 153
202201250530, 172, 165
202201250545, 186, 161
202201250600, 194, 178
202201250615, 197, 160
202201250630, 175, 178
202201250645, 200, 175
202201250700, 171, 157
202201250715, 193, 153
202201250730, 182, 165
202201250745, 199, 175
202201250800, 177, 179
202201250815, 193, 162
202201250830, 190, 167
202201250845, 177, 157
202201250900, 182, 167
202201250915, 183, 157
202201250930, 198, 160
202201250945, 174, 150
202201251000, 199, 155
202201251015, 191, 173
202201251030, 197, 170
202201251045, 179, 169
202201251100, 186, 170
202201251115, 200, 155
202201251130, 191, 153
202201251145, 174, 150
202201251200, 177, 150
202201251215, 172, 162
202201251230, 198, 165
202201251245, 197, 173
202201251300, 175, 168
202201251315, 199, 176
202201251330, 174, 174
202201251345, 174, 167
202201251400, 190, 164
202201251415, 185, 155
202201251430, 179, 153
202201251445, 194, 170
202201251500, 183, 155
202201251515, 190, 163
202201251530, 199, 160
202201251545, 186, 161
202201251600, 196, 169
202201251615, 199, 168
202201251630, 191, 167
202201251645, 195, 157
202201251700, 176, 154
202201251715, 181, 167
202201251730, 175, 154
202201251745, 174, 163
202201251800, 196, 157
202201251815, 187, 177
202201251830, 195, 161
202201251845, 175, 171
202201251900, 193, 163
202201251915, 185, 163
202201251930, 197, 150
202201251945, 190, 159
202201252000, 186, 152
202201252015, 191, 174
202201252030, 183, 150
202201252045, 181, 177
202201252100, 194, 150
202201252115, 190, 151
202201252130, 181, 160
202201252145, 178, 177
202201252200, 197, 150
202201252215, 193, 151
202201252230, 172, 155
202201252245, 180, 152
202201252300, 190, 171
202201252315, 173, 176
202201252330, 191, 175
202201252345, 200, 174
202201260000, 173, 168
202201260015, 187, 176
202201260030, 199, 157
202201260045, 192, 158
202201260100, 183, 166
202201260115, 172, 150
202201260130, 198, 156
202201260145, 175, 174
202201260200, 185, 160
202201260215, 179, 166
202201260230, 182, 175
202201260245, 177, 166
202201260300, 184, 172
202201260315, 196, 159
202201260330, 187, 162
202201260345, 197, 156
202201260400, 198, 160
202201260415, 187, 153
202201260430, 182, 179
202201260445, 175, 155
202201260500, 180, 170
202201260515, 195, 159
202201260530, 181, 151
202201260545, 196, 168
202201260600, 197, 171
202201260615, 190, 164
202201260630, 198, 179
202201260645, 185, 151
202201260700, 181, 157
202201260715, 186, 163
202201260730, 197, 164
202201260745, 195, 155
202201260800, 200, 173
202201260815, 179, 153
202201260830, 175, 176
202201260845, 191, 179
202201260900, 185, 175
202201260915, 189, 156
202201260930, 173, 152
202201260945, 200, 166
202201261000, 180, 169
202201261015, 189, 151
202201261030, 191, 164
202201261045, 172, 165
202201261100, 181, 177
202201261115, 178, 178
202201261130, 190, 160
202201261145, 183, 162
202201261200, 185, 175
202201261215, 174, 167
202201261230, 177, 156
202201261245, 200, 173
202201261300, 186, 175
202201261315, 171, 150
202201261330, 192, 173
202201261345, 173, 168
202201261400, 185, 172
202201261415, 195, 177
202201261430, 184, 166
202201261445, 190, 175
202201261500, 171, 161
202201261515, 184, 165
202201261530, 184, 155
202201261545, 197, 156
202201261600, 197, 166
202201261615, 196, 152
202201261630, 174, 158
202201261645, 184, 158
202201261700, 180, 153
202201261715, 195, 154
202201261730, 176, 173
202201261745, 196, 166
202201261800, 174, 178
202201261815, 186, 175
202201261830, 172, 159
202201261845, 192, 165
202201261900, 181, 153
202201261915, 171, 155
202201261930, 182, 166
202201261945, 186, 177
202201262000, 180, 176
202201262015, 197, 175
202201262030, 188, 164
202201262045, 175, 164
202201262100, 188, 157
202201262115, 197, 179
202201262130, 192, 163
202201262145, 193, 166
202201262200, 199, 178
202201262215, 184, 162
202201262230, 173, 173
202201262245, 197, 151
202201262300, 184, 178
202201262315, 184, 171
202201262330, 176, 167
202201262345, 188, 156
202201270000, 193, 169
202201270015, 173, 158
202201270030, 197, 160
202201270045, 171, 179
202201270100, 174, 150
202201270115, 187, 166
202201270130, 190, 163
202201270145, 172, 153
202201270200, 182, 173
202201270215, 180, 171
202201270230, 178, 173
202201270245, 200, 160
202201270300, 172, 177
202201270315, 190, 151
202201270330, 197, 161
202201270345, 186, 157
202201270400, 200, 155
202201270415, 182, 177
202201270430, 175, 160
202201270445, 176, 156
202201270500, 187, 153
202201270515, 198, 150
202201270530, 194, 172
202201270545, 182, 154
202201270600, 179, 179
202201270615, 186, 175
202201270630, 195, 157
202201270645, 200, 172
202201270700, 193, 164
202201270715, 191, 171
202201270730, 176, 174
202201270745, 182, 177
202201270800, 175, 150
