Organization : org3
Data frequency : 15 minutes
<year><month><day><hour><minute>, <energy declaration in MWh <energy production in MWh>
202201140330, 178, 148
202201140345, 174, 152
202201140400, 193, 142
202201140415, 177, 149
202201140430, 167, 154
202201140445, 176, 130
202201140500, 186, 133
202201140515, 172, 143
202201140530, 173, 154
202201140545, 191, 142
202201140600, 176, 125
202201140615, 172, 146
202201140630, 172, 144
202201140645, 191, 128
202201140700, 167, 134
202201140715, 170, 148
202201140730, 170, 129
202201140745, 168, 152
202201140800, 170, 145
202201140815, 175, 142
202201140830, 192, 138
202201140845, 185, 127
202201140900, 178, 139
202201140915, 183, 141
202201140930, 175, 134
202201140945, 165, 128
202201141000, 166, 140
202201141015, 168, 144
202201141030, 180, 143
202201141045, 183, 143
202201141100, 191, 125
202201141115, 181, 132
202201141130, 179, 153
202201141145, 170, 137
202201141200, 179, 153
202201141215, 186, 131
202201141230, 168, 138
202201141245, 166, 132
202201141300, 168, 141
202201141315, 177, 135
202201141330, 183, 152
202201141345, 192, 136
202201141400, 168, 136
202201141415, 171, 143
202201141430, 188, 125
202201141445, 182, 149
202201141500, 173, 152
202201141515, 188, 138
202201141530, 171, 145
202201141545, 185, 135
202201141600, 170, 146
202201141615, 182, 149
202201141630, 181, 140
202201141645, 167, 130
202201141700, 177, 143
202201141715, 178, 126
202201141730, 187, 154
202201141745, 181, 127
202201141800, 171, 152
202201141815, 175, 127
202201141830, 172, 127
202201141845, 182, 140
202201141900, 176, 143
202201141915, 180, 150
202201141930, 184, 154
202201141945, 169, 138
202201142000, 174, 138
202201142015, 185, 125
202201142030, 176, 135
202201142045, 191, 153
202201142100, 175, 154
202201142115, 166, 145
202201142130, 170, 131
202201142145, 182, 151
202201142200, 193, 129
202201142215, 172, 148
202201142230, 167, 144
202201142245, 181, 131
202201142300, 165, 135
202201142315, 166, 132
202201142330, 190, 129
202201142345, 170, 148
202201150000, 191, 139
202201150015, 169, 145
202201150030, 165, 153
202201150045, 187, 125
202201150100, 194, 134
202201150115, 187, 137
202201150130, 184, 152
202201150145, 179, 144
202201150200, 168, 143
202201150215, 182, 141
202201150230, 176, 148
202201150245, 165, 142
202201150300, 165, 132
202201150315, 187, 127
202201150330, 178, 145
202201150345, 166, 152
202201150400, 172, 142
202201150415, 166, 138
202201150430, 191, 131
202201150445, 188, 152
202201150500, 169, 153
202201150515, 177, 131
202201150530, 190, 149
202201150545, 166, 132
202201150600, 168, 133
202201150615, 184, 142
202201150630, 181, 143
202201150645, 170, 151
202201150700, 188, 147
202201150715, 175, 146
202201150730, 183, 154
202201150745, 165, 130
202201150800, 184, 127
202201150815, 179, 145
202201150830, 172, 144
202201150845, 184, 149
202201150900, 191, 149
202201150915, 180, 129
202201150930, 191, 139
202201150945, 187, 143
202201151000, 176, 127
202201151015, 167, 132
202201151030, 187, 136
202201151045, 168, 146
202201151100, 176, 145
202201151115, 184, 139
202201151130, 187, 154
202201151145, 183, 129
202201151200, 182, 148
202201151215, 181, 149
202201151230, 173, 141
202201151245, 170, 138
202201151300, 190, 134
202201151315, 188, 143
202201151330, 180, 141
202201151345, 176, 130
202201151400, 183, 127
202201151415, 181, 141
202201151430, 190, 139
202201151445, 168, 139
202201151500, 194, 133
202201151515, 174, 140
202201151530, 189, 145
202201151545, 170, 146
202201151600, 167, 141
202201151615, 188, 132
202201151630, 189, 130
202201151645, 189, 141
202201151700, 172, 140
202201151715, 169, 136
202201151730, 176, 131
202201151745, 168, 154
202201151800, 181, 145
202201151815, 178, 148
202201151830, 171, 147
202201151845, 176, 148
202201151900, 180, 126
202201151915, 176, 142
202201151930, 175, 149
202201151945, 171, 148
202201152000, 166, 130
202201152015, 174, 152
202201152030, 192, 143
202201152045, 182, 138
202201152100, 171, 125
202201152115, 188, 131
202201152130, 187, 137
202201152145, 184, 136
202201152200, 190, 125
202201152215, 185, 143
202201152230, 181, 146
202201152245, 168, 147
202201152300, 176, 151
202201152315, 182, 138
202201152330, 192, 141
202201152345, 178, 130
202201160000, 191, 142
202201160015, 181, 130
202201160030, 166, 132
202201160045, 193, 154
202201160100, 167, 142
202201160115, 192, 143
202201160130, 188, 145
202201160145, 182, 131
202201160200, 174, 129
202201160215, 172, 143
202201160230, 169, 141
202201160245, 188, 148
202201160300, 183, 131
202201160315, 172, 132
202201160330, 187, 150
202201160345, 173, 144
202201160400, 178, 147
202201160415, 177, 130
202201160430, 189, 139
202201160445, 166, 141
202201160500, 185, 144
202201160515, 167, 154
202201160530, 169, 151
202201160545, 188, 152
202201160600, 174, 137
202201160615, 186, 127
202201160630, 170, 133
202201160645, 186, 143
202201160700, 171, 133
202201160715, 191, 149
202201160730, 192, 153
202201160745, 189, 134
202201160800, 180, 154
202201160815, 187, 137
202201160830, 165, 131
202201160845, 188, 135
202201160900, 184, 141
202201160915, 172, 138
202201160930, 166, 133
202201160945, 181, 130
202201161000, 182, 145
202201161015, 173, 152
202201161030, 181, 131
202201161045, 180, 132
202201161100, 175, 138
202201161115, 189, 146
202201161130, 189, 138
202201161145, 166, 150
202201161200, 187, 125
202201161215, 188, 128
202201161230, 167, 127
202201161245, 170, 132
202201161300, 178, 153
202201161315, 178, 138
202201161330, 184, 154
202201161345, 181, 154
202201161400, 175, 136
202201161415, 183, 152
202201161430, 185, 125
202201161445, 177, 146
202201161500, 190, 138
202201161515, 168, 151
202201161530, 193, 154
202201161545, 193, 142
202201161600, 167, 154
202201161615, 169, 140
202201161630, 165, 152
202201161645, 177, 125
202201161700, 174, 151
202201161715, 180, 136
202201161730, 169, 153
202201161745, 165, 135
202201161800, 178, 151
202201161815, 189, 128
202201161830, 188, 137
202201161845, 184, 142
202201161900, 186, 133
202201161915, 174, 131
202201161930, 186, 139
202201161945, 175, 129
202201162000, 179, 135
202201162015, 172, 132
202201162030, 177, 131
202201162045, 194, 149
202201162100, 184, 136
202201162115, 183, 130
202201162130, 166, 128
202201162145, 194, 148
202201162200, 165, 129
202201162215, 185, 136
202201162230, 194, 128
202201162245, 170, 129
202201162300, 186, 139
202201162315, 184, 143
202201162330, 192, 137
202201162345, 180, 144
202201170000, 178, 132
202201170015, 169, 126
202201170030, 190, 143
202201170045, 192, 127
202201170100, 180, 131
202201170115, 186, 153
202201170130, 166, 147
202201170145, 178, 147
202201170200, 187, 141
202201170215, 167, 152
202201170230, 165, 152
202201170245, 176, 152
202201170300, 177, 126
202201170315, 165, 153
202201170330, 171, 148
202201170345, 186, 135
202201170400, 184, 127
202201170415, 170, 149
202201170430, 192, 144
202201170445, 171, 136
202201170500, 185, 141
202201170515, 186, 151
202201170530, 186, 134
202201170545, 185, 141
202201170600, 189, 147
202201170615, 187, 125
202201170630, 181, 127
202201170645, 180, 137
202201170700, 192, 145
202201170715, 174, 145
202201170730, 172, 146
202201170745, 171, 136
202201170800, 176, 128
202201170815, 183, 145
202201170830, 180, 154
202201170845, 172, 129
202201170900, 193, 146
202201170915, 189, 145
202201170930, 165, 130
202201170945, 176, 137
202201171000, 190, 152
202201171015, 173, 125
202201171030, 188, 138
202201171045, 172, 127
202201171100, 184, 151
202201171115, 183, 125
202201171130, 186, 141
202201171145, 170, 152
202201171200, 176, 127
202201171215, 189, 128
202201171230, 185, 152
202201171245, 183, 129
202201171300, 173, 140
202201171315, 180, 147
202201171330, 190, 136
202201171345, 193, 154
202201171400, 186, 139
202201171415, 170, 135
202201171430, 185, 132
202201171445, 194, 134
202201171500, 173, 141
202201171515, 179, 140
202201171530, 188, 135
202201171545, 171, 134
202201171600, 173, 127
202201171615, 180, 131
202201171630, 184, 132
202201171645, 182, 147
202201171700, 186, 127
202201171715, 189, 126
202201171730, 172, 145
202201171745, 173, 125
202201171800, 174, 146
202201171815, 183, 152
202201171830, 189, 139
202201171845, 165, 128
202201171900, 183, 144
202201171915, 168, 129
202201171930, 182, 127
202201171945, 194, 129
202201172000, 173, 146
202201172015, 171, 151
202201172030, 165, 131
202201172045, 191, 147
202201172100, 188, 148
202201172115, 167, 148
202201172130, 179, 133
202201172145, 181, 132
202201172200, 178, 147
202201172215, 191, 146
202201172230, 185, 147
202201172245, 178, 137
202201172300, 192, 151
202201172315, 169, 128
202201172330, 172, 153
202201172345, 194, 143
202201180000, 169, 139
202201180015, 184, 146
202201180030, 168, 135
202201180045, 180, 145
202201180100, 180, 141
202201180115, 191, 148
202201180130, 167, 132
202201180145, 167, 142
202201180200, 179, 135
202201180215, 177, 150
202201180230, 169, 148
202201180245, 189, 136
202201180300, 177, 131
202201180315, 165, 131
202201180330, 166, 137
202201180345, 166, 149
202201180400, 181, 137
202201180415, 177, 149
202201180430, 189, 133
202201180445, 194, 145
202201180500, 190, 145
202201180515, 167, 140
202201180530, 181, 145
202201180545, 191, 152
202201180600, 177, 138
202201180615, 173, 126
202201180630, 181, 135
202201180645, 169, 146
202201180700, 177, 132
202201180715, 190, 146
202201180730, 169, 129
202201180745, 171, 129
202201180800, 188, 143
202201180815, 192, 152
202201180830, 194, 134
202201180845, 192, 141
202201180900, 191, 146
202201180915, 174, 141
202201180930, 187, 153
202201180945, 166, 142
202201181000, 179, 134
202201181015, 178, 133
202201181030, 179, 138
202201181045, 193, 126
202201181100, 165, 133
202201181115, 185, 150
202201181130, 173, 141
202201181145, 185, 127
202201181200, 190, 140
202201181215, 186, 131
202201181230, 186, 136
202201181245, 193, 143
202201181300, 187, 145
202201181315, 180, 153
202201181330, 189, 145
202201181345, 182, 150
202201181400, 178, 150
202201181415, 165, 132
202201181430, 169, 132
202201181445, 191, 128
202201181500, 170, 130
202201181515, 186, 138
202201181530, 194, 141
202201181545, 166, 153
202201181600, 175, 152
202201181615, 174, 132
202201181630, 194, 126
202201181645, 191, 148
202201181700, 192, 129
202201181715, 193, 129
202201181730, 165, 125
202201181745, 180, 134
202201181800, 170, 143
202201181815, 172, 150
202201181830, 178, 138
202201181845, 169, 133
202201181900, 167, 151
202201181915, 188, 147
202201181930, 180, 127
202201181945, 171, 149
202201182000, 171, 131
202201182015, 191, 138
202201182030, 194, 143
202201182045, 173, 132
202201182100, 194, 150
202201182115, 166, 131
202201182130, 167, 154
202201182145, 187, 129
202201182200, 192, 132
202201182215, 187, 148
202201182230, 177, 134
202201182245, 178, 131
202201182300, 181, 143
202201182315, 180, 136
202201182330, 182, 148
202201182345, 177, 139
202201190000, 194, 137
202201190015, 171, 132
202201190030, 168, 140
202201190045, 180, 140
202201190100, 174, 137
202201190115, 169, 141
202201190130, 179, 137
202201190145, 177, 136
202201190200, 167, 129
202201190215, 168, 133
202201190230, 187, 145
202201190245, 193, 146
202201190300, 172, 147
202201190315, 184, 153
202201190330, 181, 153
202201190345, 176, 126
202201190400, 168, 135
202201190415, 185, 132
202201190430, 177, 143
202201190445, 181, 133
202201190500, 165, 125
202201190515, 184, 137
202201190530, 182, 144
202201190545, 194, 141
202201190600, 194, 145
202201190615, 193, 153
202201190630, 166, 125
202201190645, 174, 140
202201190700, 189, 152
202201190715, 166, 144
202201190730, 188, 152
202201190745, 192, 151
202201190800, 174, 134
202201190815, 170, 126
202201190830, 179, 128
202201190845, 185, 138
202201190900, 180, 148
202201190915, 185, 132
202201190930, 182, 127
202201190945, 174, 135
202201191000, 165, 149
202201191015, 174, 136
202201191030, 170, 151
202201191045, 189, 132
202201191100, 170, 141
202201191115, 167, 153
202201191130, 175, 127
202201191145, 184, 150
202201191200, 183, 147
202201191215, 185, 128
202201191230, 168, 142
202201191245, 194, 144
202201191300, 182, 133
202201191315, 169, 143
202201191330, 172, 138
202201191345, 189, 126
202201191400, 179, 139
202201191415, 189, 131
202201191430, 166, 149
202201191445, 180, 144
202201191500, 172, 147
202201191515, 166, 153
202201191530, 184, 144
202201191545, 168, 139
202201191600, 177, 142
202201191615, 174, 143
202201191630, 183, 129
202201191645, 190, 133
202201191700, 185, 128
202201191715, 189, 129
202201191730, 190, 150
202201191745, 188, 152
202201191800, 191, 146
202201191815, 167, 147
202201191830, 178, 143
202201191845, 170, 141
202201191900, 176, 148
202201191915, 193, 140
202201191930, 174, 126
202201191945, 193, 140
202201192000, 185, 138
202201192015, 194, 147
202201192030, 180, 133
202201192045, 190, 154
202201192100, 187, 141
202201192115, 180, 137
202201192130, 187, 136
202201192145, 178, 153
202201192200, 169, 148
202201192215, 179, 150
202201192230, 170, 146
202201192245, 179, 154
202201192300, 183, 129
202201192315, 186, 153
202201192330, 177, 133
202201192345, 174, 126
202201200000, 177, 138
202201200015, 178, 143
202201200030, 165, 136
202201200045, 191, 144
202201200100, 184, 144
202201200115, 194, 152
202201200130, 178, 141
202201200145, 191, 147
202201200200, 185, 130
202201200215, 191, 143
202201200230, 194, 129
202201200245, 165, 150
202201200300, 170, 126
202201200315, 173, 140
202201200330, 191, 134
202201200345, 193, 152
202201200400, 171, 130
202201200415, 192, 142
202201200430, 193, 137
202201200445, 178, 128
202201200500, 182, 132
202201200515, 182, 137
202201200530, 178, 142
202201200545, 190, 149
202201200600, 191, 134
202201200615, 185, 130
202201200630, 172, 128
202201200645, 191, 143
202201200700, 186, 154
202201200715, 184, 125
202201200730, 187, 135
202201200745, 177, 135
202201200800, 167, 146
202201200815, 193, 137
202201200830, 189, 146
202201200845, 190, 146
202201200900, 186, 150
202201200915, 175, 133
202201200930, 174, 153
202201200945, 190, 144
202201201000, 177, 144
202201201015, 171, 133
202201201030, 191, 142
202201201045, 188, 139
202201201100, 171, 135
202201201115, 191, 154
202201201130, 169, 150
202201201145, 171, 152
202201201200, 179, 136
202201201215, 186, 153
202201201230, 180, 137
202201201245, 188, 139
202201201300, 182, 146
202201201315, 178, 131
202201201330, 173, 154
202201201345, 180, 145
202201201400, 171, 154
202201201415, 193, 135
202201201430, 183, 130
202201201445, 185, 151
202201201500, 169, 135
202201201515, 192, 145
202201201530, 177, 140
202201201545, 188, 148
202201201600, 182, 148
202201201615, 183, 145
202201201630, 175, 152
202201201645, 176, 154
202201201700, 173, 139
202201201715, 179, 129
202201201730, 189, 142
202201201745, 182, 146
202201201800, 191, 138
202201201815, 182, 139
202201201830, 184, 140
202201201845, 181, 135
202201201900, 186, 125
202201201915, 171, 127
202201201930, 190, 144
202201201945, 194, 141
202201202000, 165, 141
202201202015, 171, 144
202201202030, 183, 135
202201202045, 191, 148
202201202100, 169, 130
202201202115, 175, 129
202201202130, 188, 129
202201202145, 181, 148
202201202200, 189, 125
202201202215, 169, 152
202201202230, 175, 126
202201202245, 166, 150
202201202300, 177, 130
202201202315, 183, 137
202201202330, 190, 131
202201202345, 170, 146
202201210000, 167, 150
202201210015, 191, 139
202201210030, 179, 139
202201210045, 169, 145
202201210100, 175, 140
202201210115, 180, 151
202201210130, 180, 137
202201210145, 184, 135
202201210200, 187, 150
202201210215, 192, 143
202201210230, 175, 142
202201210245, 172, 146
202201210300, 192, 143
202201210315, 172, 152
202201210330, 193, 126
202201210345, 187, 132
202201210400, 167, 137
202201210415, 188, 133
202201210430, 189, 134
202201210445, 183, 133
202201210500, 179, 134
202201210515, 172, 152
202201210530, 172, 136
202201210545, 182, 150
202201210600, 193, 137
202201210615, 181, 154
202201210630, 190, 133
202201210645, 186, 133
202201210700, 184, 127
202201210715, 171, 149
202201210730, 183, 152
202201210745, 183, 130
202201210800, 180, 125
202201210815, 187, 148
202201210830, 174, 147
202201210845, 183, 149
202201210900, 174, 127
202201210915, 189, 149
202201210930, 194, 149
202201210945, 165, 137
202201211000, 191, 140
202201211015, 188, 144
202201211030, 176, 146
202201211045, 183, 130
202201211100, 181, 133
202201211115, 191, 144
202201211130, 189, 140
202201211145, 194, 154
202201211200, 181, 125
202201211215, 188, 138
202201211230, 187, 142
202201211245, 170, 144
202201211300, 192, 135
202201211315, 182, 130
202201211330, 191, 137
202201211345, 167, 128
202201211400, 181, 146
202201211415, 177, 141
202201211430, 181, 143
202201211445, 189, 131
202201211500, 165, 131
202201211515, 169, 125
202201211530, 182, 131
202201211545, 189, 140
202201211600, 170, 149
202201211615, 175, 142
202201211630, 185, 136
202201211645, 181, 151
202201211700, 190, 131
202201211715, 192, 130
202201211730, 176, 154
202201211745, 186, 143
202201211800, 180, 142
202201211815, 168, 142
202201211830, 172, 144
202201211845, 165, 133
202201211900, 176, 136
202201211915, 165, 151
202201211930, 185, 135
202201211945, 194, 143
202201212000, 168, 133
202201212015, 175, 136
202201212030, 184, 148
202201212045, 193, 139
202201212100, 175, 148
202201212115, 174, 138
202201212130, 186, 153
202201212145, 169, 131
202201212200, 184, 129
202201212215, 192, 128
202201212230, 168, 132
202201212245, 187, 131
202201212300, 188, 142
202201212315, 175, 144
202201212330, 189, 137
202201212345, 181, 140
202201220000, 193, 154
202201220015, 182, 144
202201220030, 191, 141
202201220045, 166, 144
202201220100, 170, 152
202201220115, 181, 143
202201220130, 179, 129
202201220145, 191, 143
202201220200, 180, 144
202201220215, 188, 128
202201220230, 177, 151
202201220245, 191, 149
202201220300, 173, 145
202201220315, 173, 136
202201220330, 176, 138
202201220345, 171, 134
202201220400, 170, 144
202201220415, 166, 139
202201220430, 174, 143
202201220445, 177, 146
202201220500, 194, 140
202201220515, 173, 136
202201220530, 186, 139
202201220545, 179, 125
202201220600, 194, 141
202201220615, 170, 130
202201220630, 168, 143
202201220645, 180, 154
202201220700, 175, 147
202201220715, 183, 140
202201220730, 194, 137
202201220745, 167, 142
202201220800, 173, 143
202201220815, 176, 132
202201220830, 171, 135
202201220845, 171, 145
202201220900, 183, 128
202201220915, 168, 147
202201220930, 179, 138
202201220945, 179, 140
202201221000, 173, 126
202201221015, 177, 141
202201221030, 179, 142
202201221045, 172, 150
202201221100, 175, 147
202201221115, 175, 127
202201221130, 194, 142
202201221145, 192, 143
202201221200, 168, 152
202201221215, 179, 135
202201221230, 181, 134
202201221245, 192, 126
202201221300, 170, 150
202201221315, 187, 153
202201221330, 191, 153
202201221345, 181, 141
202201221400, 182, 137
202201221415, 185, 151
202201221430, 177, 154
202201221445, 188, 153
202201221500, 181, 138
202201221515, 184, 146
202201221530, 173, 154
202201221545, 184, 147
202201221600, 175, 126
202201221615, 176, 152
202201221630, 194, 138
202201221645, 190, 141
202201221700, 187, 140
202201221715, 174, 131
202201221730, 170, 137
202201221745, 193, 154
202201221800, 183, 138
202201221815, 184, 126
202201221830, 170, 130
202201221845, 178, 151
202201221900, 191, 149
202201221915, 165, 148
202201221930, 192, 131
202201221945, 191, 152
202201222000, 186, 149
202201222015, 168, 146
202201222030, 165, 133
202201222045, 193, 138
202201222100, 173, 144
202201222115, 194, 136
202201222130, 172, 129
202201222145, 190, 147
202201222200, 184, 137
202201222215, 172, 135
202201222230, 185, 133
202201222245, 180, 131
202201222300, 184, 154
202201222315, 187, 147
202201222330, 173, 150
202201222345, 179, 130
202201230000, 174, 138
202201230015, 168, 127
202201230030, 190, 138
202201230045, 166, 145
202201230100, 184, 142
202201230115, 184, 142
202201230130, 188, 151
202201230145, 166, 145
202201230200, 189, 150
202201230215, 178, 148
202201230230, 191, 146
202201230245, 168, 140
202201230300, 193, 147
202201230315, 192, 153
202201230330, 174, 126
202201230345, 186, 140
202201230400, 177, 142
202201230415, 181, 140
202201230430, 189, 139
202201230445, 194, 146
202201230500, 166, 142
202201230515, 183, 125
202201230530, 170, 133
202201230545, 172, 125
202201230600, 177, 153
202201230615, 188, 147
202201230630, 177, 125
202201230645, 191, 141
202201230700, 187, 135
202201230715, 177, 145
202201230730, 166, 152
202201230745, 193, 143
202201230800, 186, 125
202201230815, 185, 136
202201230830, 173, 140
202201230845, 180, 135
202201230900, 181, 140
202201230915, 181, 137
202201230930, 180, 140
202201230945, 179, 127
202201231000, 190, 145
202201231015, 170, 145
202201231030, 188, 139
202201231045, 166, 130
202201231100, 171, 137
202201231115, 175, 142
202201231130, 167, 135
202201231145, 178, 141
202201231200, 172, 137
202201231215, 179, 141
202201231230, 176, 128
202201231245, 192, 146
202201231300, 193, 126
202201231315, 184, 136
202201231330, 167, 147
202201231345, 192, 132
202201231400, 171, 125
202201231415, 166, 136
202201231430, 166, 143
202201231445, 178, 148
202201231500, 183, 138
202201231515, 189, 139
202201231530, 176, 138
202201231545, 191, 144
202201231600, 174, 135
202201231615, 175, 130
202201231630, 168, 138
202201231645, 165, 144
202201231700, 194, 126
202201231715, 179, 139
202201231730, 186, 140
202201231745, 192, 129
202201231800, 167, 146
202201231815, 170, 148
202201231830, 175, 132
202201231845, 184, 152
202201231900, 193, 138
202201231915, 177, 127
202201231930, 192, 141
202201231945, 175, 138
202201232000, 179, 140
202201232015, 186, 146
202201232030, 182, 139
202201232045, 178, 126
202201232100, 165, 127
202201232115, 188, 150
202201232130, 188, 138
202201232145, 185, 137
202201232200, 174, 138
202201232215, 194, 153
202201232230, 188, 150
202201232245, 188, 129
202201232300, 194, 148
202201232315, 172, 130
202201232330, 169, 126
202201232345, 175, 137
202201240000, 192, 148
202201240015, 181, 142
202201240030, 193, 154
202201240045, 185, 145
202201240100, 175, 137
202201240115, 191, 146
202201240130, 168, 144
202201240145, 165, 150
202201240200, 180, 150
202201240215, 186, 149
202201240230, 184, 136
202201240245, 191, 139
202201240300, 192, 129
202201240315, 186, 148
202201240330, 181, 139
202201240345, 174, 144
202201240400, 181, 141
202201240415, 182, 132
202201240430, 165, 145
202201240445, 192, 134
202201240500, 167, 134
202201240515, 169, 133
202201240530, 171, 142
202201240545, 176, 130
202201240600, 179, 151
202201240615, 174, 147
202201240630, 192, 132
202201240645, 193, 144
202201240700, 181, 146
202201240715, 169, 154
202201240730, 177, 151
202201240745, 166, 133
202201240800, 193, 133
202201240815, 173, 137
202201240830, 193, 125
202201240845, 181, 130
202201240900, 169, 134
202201240915, 168, 130
202201240930, 183, 135
202201240945, 175, 135
202201241000, 183, 138
202201241015, 176, 142
202201241030, 169, 133
202201241045, 186, 130
202201241100, 190, 136
202201241115, 165, 153
202201241130, 175, 129
202201241145, 187, 131
202201241200, 194, 126
202201241215, 182, 146
202201241230, 182, 127
202201241245, 179, 132
202201241300, 170, 139
202201241315, 169, 136
202201241330, 166, 131
202201241345, 193, 145
202201241400, 177, 153
202201241415, 189, 140
202201241430, 194, 152
202201241445, 181, 153
202201241500, 171, 145
202201241515, 180, 144
202201241530, 184, 131
202201241545, 188, 153
202201241600, 171, 143
202201241615, 170, 154
202201241630, 166, 128
202201241645, 194, 140
202201241700, 166, 153
202201241715, 189, 136
202201241730, 186, 138
202201241745, 166, 143
202201241800, 185, 131
202201241815, 184, 139
202201241830, 172, 135
202201241845, 165, 128
202201241900, 183, 149
202201241915, 189, 130
202201241930, 175, 148
202201241945, 176, 137
202201242000, 194, 134
202201242015, 166, 127
202201242030, 168, 136
202201242045, 172, 148
202201242100, 186, 152
202201242115, 176, 131
202201242130, 169, 128
202201242145, 172, 145
202201242200, 171, 125
202201242215, 190, 131
202201242230, 192, 128
202201242245, 178, 132
202201242300, 165, 131
202201242315, 183, 151
202201242330, 192, 151
202201242345, 192, 126
202201250000, 191, 145
202201250015, 168, 125
202201250030, 185, 152
202201250045, 176, 142
202201250100, 170, 140
202201250115, 167, 131
202201250130, 179, 139
202201250145, 174, 150
202201250200, 173, 132
202201250215, 177, 151
202201250230, 187, 149
202201250245, 194, 149
202201250300, 167, 140
202201250315, 186, 132
202201250330, 175, 128
202201250345, 188, 125
202201250400, 168, 143
202201250415, 181, 139
202201250430, 189, 141
202201250445, 168, 152
202201250500, 168, 143
202201250515, 165, 151
202201250530, 194, 131
202201250545, 181, 132
202201250600, 181, 151
202201250615, 167, 145
202201250630, 165, 126
202201250645, 184, 141
202201250700, 171, 150
202201250715, 179, 146
202201250730, 185, 131
202201250745, 177, 143
202201250800, 181, 151
202201250815, 190, 139
202201250830, 178, 131
202201250845, 165, 136
202201250900, 177, 139
202201250915, 193, 131
202201250930, 192, 135
202201250945, 178, 135
202201251000, 176, 136
202201251015, 166, 154
202201251030, 166, 131
202201251045, 174, 126
202201251100, 180, 131
202201251115, 177, 128
202201251130, 172, 144
202201251145, 182, 134
202201251200, 173, 146
202201251215, 168, 135
202201251230, 187, 144
202201251245, 174, 138
202201251300, 183, 128
202201251315, 194, 149
202201251330, 173, 151
202201251345, 192, 128
202201251400, 169, 153
202201251415, 175, 143
202201251430, 169, 140
202201251445, 186, 143
202201251500, 184, 134
202201251515, 168, 153
202201251530, 178, 145
202201251545, 166, 144
202201251600, 190, 137
202201251615, 165, 140
202201251630, 182, 145
202201251645, 185, 142
202201251700, 170, 144
202201251715, 175, 132
202201251730, 193, 147
202201251745, 169, 145
202201251800, 180, 150
202201251815, 186, 154
202201251830, 181, 128
202201251845, 180, 153
202201251900, 188, 141
202201251915, 166, 135
202201251930, 182, 142
202201251945, 166, 143
202201252000, 165, 149
202201252015, 184, 147
202201252030, 190, 135
202201252045, 192, 133
202201252100, 165, 131
202201252115, 186, 146
202201252130, 181, 139
202201252145, 180, 130
202201252200, 192, 130
202201252215, 172, 133
202201252230, 191, 127
202201252245, 170, 142
202201252300, 178, 135
202201252315, 184, 132
202201252330, 189, 135
202201252345, 175, 137
202201260000, 169, 132
202201260015, 173, 148
202201260030, 180, 135
202201260045, 187, 127
202201260100, 167, 131
202201260115, 173, 151
202201260130, 188, 148
202201260145, 194, 153
202201260200, 188, 135
202201260215, 166, 149
202201260230, 183, 143
202201260245, 191, 131
202201260300, 189, 149
202201260315, 175, 128
202201260330, 184, 131
202201260345, 176, 142
202201260400, 169, 140
202201260415, 169, 148
202201260430, 185, 126
202201260445, 166, 150
202201260500, 191, 138
202201260515, 177, 134
202201260530, 165, 137
202201260545, 170, 139
202201260600, 194, 148
202201260615, 170, 149
202201260630, 194, 126
202201260645, 187, 141
202201260700, 190, 145
202201260715, 181, 147
202201260730, 169, 131
202201260745, 175, 132
202201260800, 177, 147
202201260815, 171, 135
202201260830, 177, 154
202201260845, 167, 152
202201260900, 177, 126
202201260915, 179, 148
202201260930, 179, 154
202201260945, 187, 131
202201261000, 176, 151
202201261015, 174, 150
202201261030, 193, 138
202201261045, 169, 146
202201261100, 191, 130
202201261115, 174, 130
202201261130, 191, 147
202201261145, 184, 127
202201261200, 175, 138
202201261215, 179, 134
202201261230, 191, 130
202201261245, 191, 142
202201261300, 191, 152
202201261315, 167, 126
202201261330, 169, 140
202201261345, 179, 130
202201261400, 167, 140
202201261415, 190, 144
202201261430, 189, 131
202201261445, 193, 131
202201261500, 188, 143
202201261515, 167, 151
202201261530, 175, 133
202201261545, 173, 153
202201261600, 179, 147
202201261615, 176, 139
202201261630, 190, 140
202201261645, 170, 131
202201261700, 170, 131
202201261715, 167, 151
202201261730, 189, 140
202201261745, 180, 125
202201261800, 166, 143
202201261815, 182, 147
202201261830, 165, 139
202201261845, 192, 127
202201261900, 180, 154
202201261915, 190, 127
202201261930, 189, 148
202201261945, 167, 146
202201262000, 186, 137
202201262015, 175, 133
202201262030, 178, 130
202201262045, 169, 146
202201262100, 171, 147
202201262115, 175, 148
202201262130, 172, 150
202201262145, 189, 125
202201262200, 171, 143
202201262215, 187, 126
202201262230, 168, 129
202201262245, 176, 148
202201262300, 178, 133
202201262315, 191, 138
202201262330, 168, 125
202201262345, 170, 152
202201270000, 172, 140
202201270015, 170, 139
202201270030, 189, 153
202201270045, 182, 130
202201270100, 184, 154
202201270115, 169, 148
202201270130, 179, 154
202201270145, 172, 148
202201270200, 169, 136
202201270215, 177, 153
202201270230, 185, 140
202201270245, 179, 153
202201270300, 173, 141
202201270315, 174, 142
202201270330, 180, 141
202201270345, 193, 136
202201270400, 191, 145
202201270415, 172, 130
202201270430, 174, 140
202201270445, 185, 146
202201270500, 178, 126
202201270515, 170, 125
202201270530, 181, 133
202201270545, 165, 142
202201270600, 190, 127
202201270615, 180, 127
202201270630, 182, 140
202201270645, 177, 147
202201270700, 186, 147
202201270715, 181, 145
202201270730, 191, 128
202201270745, 178, 147
202201270800, 181, 127
